season,week,celebrity_name,era,raw_score,judge_share,judge_rank,results,is_eliminated
22,9.0,Wanya Morris,Percentage,30.0,0.20905923344947736,1.0,Eliminated Week 9,1
22,10.0,Ginger Zee,Percentage,28.333199999999998,0.32567046285270274,3.0,3rd Place,0
22,10.0,Nyle DiMarco,Percentage,28.9998,0.3333325670462853,2.0,1st Place,0
22,10.0,Paige VanZant,Percentage,29.666600000000003,0.340996970101012,1.0,2nd Place,0
23,1.0,Amber Rose,Percentage,24.0,0.07272727272727272,9.0,Eliminated Week 6,0
23,1.0,Babyface,Percentage,26.0,0.07878787878787878,5.0,Eliminated Week 4,0
23,1.0,Calvin Johnson Jr.,Percentage,26.0,0.07878787878787878,5.0,3rd Place,0
23,1.0,Jake T. Austin,Percentage,22.0,0.06666666666666667,11.0,Eliminated Week 2,0
23,1.0,James Hinchcliffe,Percentage,31.0,0.09393939393939393,1.0,2nd Place,0
23,1.0,Jana Kramer,Percentage,27.0,0.08181818181818182,3.0,Eliminated Week 11,1
23,1.0,Laurie Hernandez,Percentage,31.0,0.09393939393939393,1.0,1st Place,0
23,1.0,Marilu Henner,Percentage,27.0,0.08181818181818182,3.0,Eliminated Week 9,0
23,1.0,Maureen McCormick,Percentage,22.0,0.06666666666666667,11.0,Eliminated Week 7,0
23,1.0,Rick Perry,Percentage,20.0,0.06060606060606061,13.0,Eliminated Week 3,0
23,1.0,Ryan Lochte,Percentage,24.0,0.07272727272727272,9.0,Eliminated Week 8,0
23,1.0,Terra Jole,Percentage,25.0,0.07575757575757576,7.0,Eliminated Week 10,1
23,1.0,Vanilla Ice,Percentage,25.0,0.07575757575757576,7.0,Eliminated Week 4,0
23,2.0,Amber Rose,Percentage,24.0,0.06818181818181818,10.0,Eliminated Week 6,0
23,2.0,Babyface,Percentage,30.0,0.08522727272727272,3.0,Eliminated Week 4,0
23,2.0,Calvin Johnson Jr.,Percentage,28.0,0.07954545454545454,6.0,3rd Place,0
23,2.0,Jake T. Austin,Percentage,24.0,0.06818181818181818,10.0,Eliminated Week 2,1
23,2.0,James Hinchcliffe,Percentage,29.0,0.08238636363636363,4.0,2nd Place,0
23,2.0,Jana Kramer,Percentage,29.0,0.08238636363636363,4.0,Eliminated Week 11,0
23,2.0,Laurie Hernandez,Percentage,32.0,0.09090909090909091,1.0,1st Place,0
23,2.0,Marilu Henner,Percentage,27.0,0.07670454545454546,7.0,Eliminated Week 9,0
23,2.0,Maureen McCormick,Percentage,26.0,0.07386363636363637,8.0,Eliminated Week 7,0
23,2.0,Rick Perry,Percentage,22.0,0.0625,13.0,Eliminated Week 3,0
23,2.0,Ryan Lochte,Percentage,24.0,0.06818181818181818,10.0,Eliminated Week 8,0
23,2.0,Terra Jole,Percentage,31.0,0.08806818181818182,2.0,Eliminated Week 10,0
23,2.0,Vanilla Ice,Percentage,26.0,0.07386363636363637,8.0,Eliminated Week 4,0
23,3.0,Amber Rose,Percentage,25.0,0.07692307692307693,8.0,Eliminated Week 6,0
23,3.0,Babyface,Percentage,25.0,0.07692307692307693,8.0,Eliminated Week 4,0
23,3.0,Calvin Johnson Jr.,Percentage,32.0,0.09846153846153846,1.0,3rd Place,0
23,3.0,James Hinchcliffe,Percentage,29.0,0.08923076923076922,4.0,2nd Place,0
23,3.0,Jana Kramer,Percentage,26.0,0.08,7.0,Eliminated Week 11,0
23,3.0,Laurie Hernandez,Percentage,31.0,0.09538461538461539,2.0,1st Place,0
23,3.0,Marilu Henner,Percentage,28.0,0.08615384615384615,5.0,Eliminated Week 9,0
23,3.0,Maureen McCormick,Percentage,28.0,0.08615384615384615,5.0,Eliminated Week 7,0
23,3.0,Rick Perry,Percentage,23.0,0.07076923076923076,11.0,Eliminated Week 3,1
23,3.0,Ryan Lochte,Percentage,25.0,0.07692307692307693,8.0,Eliminated Week 8,0
23,3.0,Terra Jole,Percentage,30.0,0.09230769230769231,3.0,Eliminated Week 10,0
23,3.0,Vanilla Ice,Percentage,23.0,0.07076923076923076,11.0,Eliminated Week 4,0
23,4.0,Amber Rose,Percentage,24.0,0.09195402298850575,4.0,Eliminated Week 6,0
23,4.0,Babyface,Percentage,18.0,0.06896551724137931,11.0,Eliminated Week 4,1
23,4.0,Calvin Johnson Jr.,Percentage,23.0,0.08812260536398467,6.0,3rd Place,0
23,4.0,James Hinchcliffe,Percentage,28.0,0.10727969348659004,2.0,2nd Place,0
23,4.0,Jana Kramer,Percentage,23.0,0.08812260536398467,6.0,Eliminated Week 11,0
23,4.0,Laurie Hernandez,Percentage,30.0,0.11494252873563218,1.0,1st Place,0
23,4.0,Marilu Henner,Percentage,21.0,0.08045977011494253,10.0,Eliminated Week 9,0
23,4.0,Maureen McCormick,Percentage,24.0,0.09195402298850575,4.0,Eliminated Week 7,0
23,4.0,Ryan Lochte,Percentage,22.0,0.0842911877394636,9.0,Eliminated Week 8,0
23,4.0,Terra Jole,Percentage,25.0,0.09578544061302682,3.0,Eliminated Week 10,0
23,4.0,Vanilla Ice,Percentage,23.0,0.08812260536398467,6.0,Eliminated Week 4,1
23,5.0,Amber Rose,Percentage,24.0,0.10434782608695652,6.0,Eliminated Week 6,0
23,5.0,Calvin Johnson Jr.,Percentage,24.0,0.10434782608695652,6.0,3rd Place,0
23,5.0,James Hinchcliffe,Percentage,29.0,0.12608695652173912,1.0,2nd Place,0
23,5.0,Jana Kramer,Percentage,26.0,0.11304347826086956,4.0,Eliminated Week 11,0
23,5.0,Laurie Hernandez,Percentage,25.0,0.10869565217391304,5.0,1st Place,0
23,5.0,Marilu Henner,Percentage,27.0,0.11739130434782609,2.0,Eliminated Week 9,0
23,5.0,Maureen McCormick,Percentage,24.0,0.10434782608695652,6.0,Eliminated Week 7,0
23,5.0,Ryan Lochte,Percentage,24.0,0.10434782608695652,6.0,Eliminated Week 8,0
23,5.0,Terra Jole,Percentage,27.0,0.11739130434782609,2.0,Eliminated Week 10,0
23,6.0,Amber Rose,Percentage,28.0,0.09180327868852459,9.0,Eliminated Week 6,1
23,6.0,Calvin Johnson Jr.,Percentage,37.0,0.12131147540983607,3.0,3rd Place,0
23,6.0,James Hinchcliffe,Percentage,38.0,0.12459016393442623,2.0,2nd Place,0
23,6.0,Jana Kramer,Percentage,40.0,0.13114754098360656,1.0,Eliminated Week 11,0
23,6.0,Laurie Hernandez,Percentage,37.0,0.12131147540983607,3.0,1st Place,0
23,6.0,Marilu Henner,Percentage,34.0,0.11147540983606558,5.0,Eliminated Week 9,0
23,6.0,Maureen McCormick,Percentage,31.0,0.10163934426229508,6.0,Eliminated Week 7,0
23,6.0,Ryan Lochte,Percentage,30.0,0.09836065573770492,7.0,Eliminated Week 8,0
23,6.0,Terra Jole,Percentage,30.0,0.09836065573770492,7.0,Eliminated Week 10,0
23,7.0,Calvin Johnson Jr.,Percentage,37.0,0.13430127041742287,1.0,3rd Place,0
23,7.0,James Hinchcliffe,Percentage,37.0,0.13430127041742287,1.0,2nd Place,0
23,7.0,Jana Kramer,Percentage,34.5,0.12522686025408347,3.0,Eliminated Week 11,0
23,7.0,Laurie Hernandez,Percentage,34.5,0.12522686025408347,3.0,1st Place,0
23,7.0,Marilu Henner,Percentage,32.0,0.1161524500907441,8.0,Eliminated Week 9,0
23,7.0,Maureen McCormick,Percentage,33.0,0.11978221415607986,6.0,Eliminated Week 7,1
23,7.0,Ryan Lochte,Percentage,33.0,0.11978221415607986,6.0,Eliminated Week 8,0
23,7.0,Terra Jole,Percentage,34.5,0.12522686025408347,3.0,Eliminated Week 10,0
23,8.0,Calvin Johnson Jr.,Percentage,30.0,0.14925387985460684,3.0,3rd Place,0
23,8.0,James Hinchcliffe,Percentage,34.9998,0.1741285314711756,1.0,2nd Place,0
23,8.0,Jana Kramer,Percentage,30.0,0.14925387985460684,3.0,Eliminated Week 11,0
23,8.0,Laurie Hernandez,Percentage,33.0,0.1641792678400675,2.0,1st Place,0
23,8.0,Marilu Henner,Percentage,23.0,0.11442797455519857,7.0,Eliminated Week 9,0
23,8.0,Ryan Lochte,Percentage,26.0,0.12935336254065924,5.0,Eliminated Week 8,1
23,8.0,Terra Jole,Percentage,24.0,0.11940310388368545,6.0,Eliminated Week 10,0
23,9.0,Calvin Johnson Jr.,Percentage,37.0,0.16299559471365638,4.0,3rd Place,0
23,9.0,James Hinchcliffe,Percentage,36.0,0.15859030837004406,5.0,2nd Place,0
23,9.0,Jana Kramer,Percentage,40.0,0.1762114537444934,1.0,Eliminated Week 11,0
23,9.0,Laurie Hernandez,Percentage,40.0,0.1762114537444934,1.0,1st Place,0
23,9.0,Marilu Henner,Percentage,36.0,0.15859030837004406,5.0,Eliminated Week 9,1
23,9.0,Terra Jole,Percentage,38.0,0.16740088105726872,3.0,Eliminated Week 10,0
23,10.0,Calvin Johnson Jr.,Percentage,28.0,0.19112627986348124,5.0,3rd Place,0
23,10.0,James Hinchcliffe,Percentage,29.5,0.20136518771331058,3.0,2nd Place,0
23,10.0,Jana Kramer,Percentage,29.0,0.19795221843003413,4.0,Eliminated Week 11,0
23,10.0,Laurie Hernandez,Percentage,30.0,0.20477815699658702,1.0,1st Place,0
23,10.0,Terra Jole,Percentage,30.0,0.20477815699658702,1.0,Eliminated Week 10,1
23,11.0,Calvin Johnson Jr.,Percentage,38.3331,0.25191616266698036,3.0,3rd Place,0
23,11.0,James Hinchcliffe,Percentage,38.9998,0.25629755904896034,2.0,2nd Place,0
23,11.0,Jana Kramer,Percentage,35.5,0.2332976924558098,4.0,Eliminated Week 11,1
23,11.0,Laurie Hernandez,Percentage,39.333200000000005,0.2584885858282496,1.0,1st Place,0
24,1.0,Bonner Bolton,Percentage,22.0,0.0728476821192053,9.0,Eliminated Week 8,0
24,1.0,Charo,Percentage,21.0,0.0695364238410596,10.0,Eliminated Week 3,0
24,1.0,Chris Kattan,Percentage,17.0,0.056291390728476824,12.0,Eliminated Week 2,0
24,1.0,David Ross,Percentage,28.0,0.09271523178807947,3.0,2nd Place,0
24,1.0,Erika Jayne,Percentage,24.0,0.07947019867549669,7.0,Eliminated Week 5,0
24,1.0,Heather Morris,Percentage,28.0,0.09271523178807947,3.0,Eliminated Week 6,0
24,1.0,Mr. T,Percentage,20.0,0.06622516556291391,11.0,Eliminated Week 4,0
24,1.0,Nancy Kerrigan,Percentage,28.0,0.09271523178807947,3.0,Eliminated Week 7,0
24,1.0,Nick Viall,Percentage,24.0,0.07947019867549669,7.0,Eliminated Week 7,0
24,1.0,Normani,Percentage,27.0,0.08940397350993377,6.0,3rd Place,0
24,1.0,Rashad Jennings,Percentage,31.0,0.10264900662251655,2.0,1st Place,0
24,1.0,Simone Biles,Percentage,32.0,0.10596026490066225,1.0,Eliminated Week 9,0
24,2.0,Bonner Bolton,Percentage,28.0,0.08536585365853659,5.0,Eliminated Week 8,0
24,2.0,Charo,Percentage,25.0,0.07621951219512195,9.0,Eliminated Week 3,0
24,2.0,Chris Kattan,Percentage,22.0,0.06707317073170732,11.0,Eliminated Week 2,1
24,2.0,David Ross,Percentage,27.0,0.08231707317073171,8.0,2nd Place,0
24,2.0,Erika Jayne,Percentage,28.0,0.08536585365853659,5.0,Eliminated Week 5,0
24,2.0,Heather Morris,Percentage,30.0,0.09146341463414634,3.0,Eliminated Week 6,0
24,2.0,Mr. T,Percentage,22.0,0.06707317073170732,11.0,Eliminated Week 4,0
24,2.0,Nancy Kerrigan,Percentage,28.0,0.08536585365853659,5.0,Eliminated Week 7,0
24,2.0,Nick Viall,Percentage,25.0,0.07621951219512195,9.0,Eliminated Week 7,0
24,2.0,Normani,Percentage,32.0,0.0975609756097561,1.0,3rd Place,0
24,2.0,Rashad Jennings,Percentage,32.0,0.0975609756097561,1.0,1st Place,0
24,2.0,Simone Biles,Percentage,29.0,0.08841463414634146,4.0,Eliminated Week 9,0
24,3.0,Bonner Bolton,Percentage,24.0,0.0761904761904762,9.0,Eliminated Week 8,0
24,3.0,Charo,Percentage,24.0,0.0761904761904762,9.0,Eliminated Week 3,1
24,3.0,David Ross,Percentage,31.0,0.09841269841269841,5.0,2nd Place,0
24,3.0,Erika Jayne,Percentage,26.0,0.08253968253968254,7.0,Eliminated Week 5,0
24,3.0,Heather Morris,Percentage,33.0,0.10476190476190476,2.0,Eliminated Week 6,0
24,3.0,Mr. T,Percentage,24.0,0.0761904761904762,9.0,Eliminated Week 4,0
24,3.0,Nancy Kerrigan,Percentage,33.0,0.10476190476190476,2.0,Eliminated Week 7,0
24,3.0,Nick Viall,Percentage,26.0,0.08253968253968254,7.0,Eliminated Week 7,0
24,3.0,Normani,Percentage,34.0,0.10793650793650794,1.0,3rd Place,0
24,3.0,Rashad Jennings,Percentage,28.0,0.08888888888888889,6.0,1st Place,0
24,3.0,Simone Biles,Percentage,32.0,0.10158730158730159,4.0,Eliminated Week 9,0
24,4.0,Bonner Bolton,Percentage,32.0,0.09815950920245399,5.0,Eliminated Week 8,0
24,4.0,David Ross,Percentage,31.0,0.0950920245398773,7.0,2nd Place,0
24,4.0,Erika Jayne,Percentage,30.0,0.09202453987730061,8.0,Eliminated Week 5,0
24,4.0,Heather Morris,Percentage,35.0,0.10736196319018405,3.0,Eliminated Week 6,0
24,4.0,Mr. T,Percentage,28.0,0.08588957055214724,10.0,Eliminated Week 4,1
24,4.0,Nancy Kerrigan,Percentage,33.0,0.10122699386503067,4.0,Eliminated Week 7,0
24,4.0,Nick Viall,Percentage,30.0,0.09202453987730061,8.0,Eliminated Week 7,0
24,4.0,Normani,Percentage,32.0,0.09815950920245399,5.0,3rd Place,0
24,4.0,Rashad Jennings,Percentage,39.0,0.1196319018404908,1.0,1st Place,0
24,4.0,Simone Biles,Percentage,36.0,0.11042944785276074,2.0,Eliminated Week 9,0
24,5.0,Bonner Bolton,Percentage,30.0,0.09868421052631579,8.0,Eliminated Week 8,0
24,5.0,David Ross,Percentage,29.0,0.09539473684210527,9.0,2nd Place,0
24,5.0,Erika Jayne,Percentage,32.0,0.10526315789473684,6.0,Eliminated Week 5,1
24,5.0,Heather Morris,Percentage,34.0,0.1118421052631579,4.0,Eliminated Week 6,0
24,5.0,Nancy Kerrigan,Percentage,36.0,0.11842105263157894,3.0,Eliminated Week 7,0
24,5.0,Nick Viall,Percentage,34.0,0.1118421052631579,4.0,Eliminated Week 7,0
24,5.0,Normani,Percentage,39.0,0.12828947368421054,1.0,3rd Place,0
24,5.0,Rashad Jennings,Percentage,32.0,0.10526315789473684,6.0,1st Place,0
24,5.0,Simone Biles,Percentage,38.0,0.125,2.0,Eliminated Week 9,0
24,6.0,Bonner Bolton,Percentage,31.5,0.1171003717472119,6.0,Eliminated Week 8,0
24,6.0,David Ross,Percentage,31.0,0.11524163568773234,7.0,2nd Place,0
24,6.0,Heather Morris,Percentage,37.0,0.137546468401487,1.0,Eliminated Week 6,1
24,6.0,Nancy Kerrigan,Percentage,33.5,0.12453531598513011,5.0,Eliminated Week 7,0
24,6.0,Nick Viall,Percentage,30.5,0.11338289962825279,8.0,Eliminated Week 7,0
24,6.0,Normani,Percentage,36.0,0.13382899628252787,2.0,3rd Place,0
24,6.0,Rashad Jennings,Percentage,35.0,0.13011152416356878,3.0,1st Place,0
24,6.0,Simone Biles,Percentage,34.5,0.12825278810408922,4.0,Eliminated Week 9,0
24,7.0,Bonner Bolton,Percentage,31.0,0.1225296442687747,7.0,Eliminated Week 8,0
24,7.0,David Ross,Percentage,32.0,0.12648221343873517,6.0,2nd Place,0
24,7.0,Nancy Kerrigan,Percentage,36.0,0.1422924901185771,4.0,Eliminated Week 7,1
24,7.0,Nick Viall,Percentage,34.0,0.13438735177865613,5.0,Eliminated Week 7,1
24,7.0,Normani,Percentage,42.0,0.16600790513833993,1.0,3rd Place,0
24,7.0,Rashad Jennings,Percentage,39.0,0.1541501976284585,2.0,1st Place,0
24,7.0,Simone Biles,Percentage,39.0,0.1541501976284585,2.0,Eliminated Week 9,0
24,8.0,Bonner Bolton,Percentage,29.0,0.166189111747851,5.0,Eliminated Week 8,1
24,8.0,David Ross,Percentage,32.5,0.18624641833810887,4.0,2nd Place,0
24,8.0,Normani,Percentage,39.5,0.22636103151862463,1.0,3rd Place,0
24,8.0,Rashad Jennings,Percentage,37.5,0.2148997134670487,2.0,1st Place,0
24,8.0,Simone Biles,Percentage,36.0,0.20630372492836677,3.0,Eliminated Week 9,0
24,9.0,David Ross,Percentage,35.0,0.23102310231023102,4.0,2nd Place,0
24,9.0,Normani,Percentage,38.0,0.2508250825082508,3.0,3rd Place,0
24,9.0,Rashad Jennings,Percentage,38.5,0.25412541254125415,2.0,1st Place,0
24,9.0,Simone Biles,Percentage,40.0,0.264026402640264,1.0,Eliminated Week 9,1
24,10.0,David Ross,Percentage,36.3333,0.3150292500591764,3.0,2nd Place,0
24,10.0,Normani,Percentage,39.333200000000005,0.34103999632369203,2.0,3rd Place,0
24,10.0,Rashad Jennings,Percentage,39.6666,0.3439307536171316,1.0,1st Place,0
25,1.0,Barbara Corcoran,Percentage,14.0,0.058577405857740586,13.0,Eliminated Week 2,0
25,1.0,Debbie Gibson,Percentage,17.0,0.07112970711297072,10.0,Eliminated Week 2,0
25,1.0,Derek Fisher,Percentage,18.0,0.07531380753138076,7.0,Eliminated Week 4,0
25,1.0,Drew Scott,Percentage,16.0,0.06694560669456066,11.0,Eliminated Week 10,1
25,1.0,Frankie Muniz,Percentage,19.0,0.0794979079497908,5.0,3rd Place,0
25,1.0,Jordan Fisher,Percentage,22.0,0.09205020920502092,1.0,1st Place,0
25,1.0,Lindsey Stirling,Percentage,22.0,0.09205020920502092,1.0,2nd Place,0
25,1.0,Nick Lachey,Percentage,18.0,0.07531380753138076,7.0,Eliminated Week 6,0
25,1.0,Nikki Bella,Percentage,20.0,0.08368200836820083,4.0,Eliminated Week 7,0
25,1.0,Sasha Pieterse,Percentage,18.0,0.07531380753138076,7.0,Eliminated Week 5,0
25,1.0,Terrell Owens,Percentage,15.0,0.06276150627615062,12.0,Eliminated Week 8,0
25,1.0,Vanessa Lachey,Percentage,21.0,0.08786610878661087,3.0,Eliminated Week 7,0
25,1.0,Victoria Arlen,Percentage,19.0,0.0794979079497908,5.0,Eliminated Week 9,0
25,2.0,Barbara Corcoran,Percentage,17.0,0.062157221206581355,13.0,Eliminated Week 2,1
25,2.0,Debbie Gibson,Percentage,20.5,0.07495429616087751,7.0,Eliminated Week 2,1
25,2.0,Derek Fisher,Percentage,19.0,0.06946983546617916,11.0,Eliminated Week 4,0
25,2.0,Drew Scott,Percentage,20.5,0.07495429616087751,7.0,Eliminated Week 10,0
25,2.0,Frankie Muniz,Percentage,24.0,0.08775137111517367,1.0,3rd Place,0
25,2.0,Jordan Fisher,Percentage,24.0,0.08775137111517367,1.0,1st Place,0
25,2.0,Lindsey Stirling,Percentage,22.5,0.08226691042047532,4.0,2nd Place,0
25,2.0,Nick Lachey,Percentage,19.0,0.06946983546617916,11.0,Eliminated Week 6,0
25,2.0,Nikki Bella,Percentage,19.5,0.0712979890310786,9.0,Eliminated Week 7,0
25,2.0,Sasha Pieterse,Percentage,22.5,0.08226691042047532,4.0,Eliminated Week 5,0
25,2.0,Terrell Owens,Percentage,19.5,0.0712979890310786,9.0,Eliminated Week 8,0
25,2.0,Vanessa Lachey,Percentage,23.5,0.08592321755027423,3.0,Eliminated Week 7,0
25,2.0,Victoria Arlen,Percentage,22.0,0.08043875685557587,6.0,Eliminated Week 9,0
25,3.0,Derek Fisher,Percentage,21.0,0.0860655737704918,6.0,Eliminated Week 4,0
25,3.0,Drew Scott,Percentage,23.0,0.0942622950819672,3.0,Eliminated Week 10,0
25,3.0,Frankie Muniz,Percentage,21.0,0.0860655737704918,6.0,3rd Place,0
25,3.0,Jordan Fisher,Percentage,25.0,0.10245901639344263,2.0,1st Place,0
25,3.0,Lindsey Stirling,Percentage,27.0,0.11065573770491803,1.0,2nd Place,0
25,3.0,Nick Lachey,Percentage,21.0,0.0860655737704918,6.0,Eliminated Week 6,0
25,3.0,Nikki Bella,Percentage,21.0,0.0860655737704918,6.0,Eliminated Week 7,0
25,3.0,Sasha Pieterse,Percentage,19.0,0.0778688524590164,11.0,Eliminated Week 5,0
25,3.0,Terrell Owens,Percentage,21.0,0.0860655737704918,6.0,Eliminated Week 8,0
25,3.0,Vanessa Lachey,Percentage,23.0,0.0942622950819672,3.0,Eliminated Week 7,0
25,3.0,Victoria Arlen,Percentage,22.0,0.09016393442622951,5.0,Eliminated Week 9,0
25,4.0,Derek Fisher,Percentage,23.0,0.08487084870848709,10.0,Eliminated Week 4,1
25,4.0,Drew Scott,Percentage,24.0,0.08856088560885608,4.0,Eliminated Week 10,0
25,4.0,Frankie Muniz,Percentage,24.0,0.08856088560885608,4.0,3rd Place,0
25,4.0,Jordan Fisher,Percentage,29.0,0.1070110701107011,1.0,1st Place,0
25,4.0,Lindsey Stirling,Percentage,26.0,0.0959409594095941,3.0,2nd Place,0
25,4.0,Nick Lachey,Percentage,22.0,0.08118081180811808,11.0,Eliminated Week 6,0
25,4.0,Nikki Bella,Percentage,24.0,0.08856088560885608,4.0,Eliminated Week 7,0
25,4.0,Sasha Pieterse,Percentage,24.0,0.08856088560885608,4.0,Eliminated Week 5,0
25,4.0,Terrell Owens,Percentage,24.0,0.08856088560885608,4.0,Eliminated Week 8,0
25,4.0,Vanessa Lachey,Percentage,24.0,0.08856088560885608,4.0,Eliminated Week 7,0
25,4.0,Victoria Arlen,Percentage,27.0,0.0996309963099631,2.0,Eliminated Week 9,0
25,5.0,Drew Scott,Percentage,25.0,0.09578544061302682,6.0,Eliminated Week 10,0
25,5.0,Frankie Muniz,Percentage,29.0,0.1111111111111111,2.0,3rd Place,0
25,5.0,Jordan Fisher,Percentage,30.0,0.11494252873563218,1.0,1st Place,0
25,5.0,Lindsey Stirling,Percentage,28.0,0.10727969348659004,3.0,2nd Place,0
25,5.0,Nick Lachey,Percentage,22.0,0.0842911877394636,10.0,Eliminated Week 6,0
25,5.0,Nikki Bella,Percentage,27.0,0.10344827586206896,4.0,Eliminated Week 7,0
25,5.0,Sasha Pieterse,Percentage,24.0,0.09195402298850575,8.0,Eliminated Week 5,1
25,5.0,Terrell Owens,Percentage,25.0,0.09578544061302682,6.0,Eliminated Week 8,0
25,5.0,Vanessa Lachey,Percentage,24.0,0.09195402298850575,8.0,Eliminated Week 7,0
25,5.0,Victoria Arlen,Percentage,27.0,0.10344827586206896,4.0,Eliminated Week 9,0
25,6.0,Drew Scott,Percentage,30.0,0.09803921568627451,8.0,Eliminated Week 10,0
25,6.0,Frankie Muniz,Percentage,31.0,0.10130718954248366,6.0,3rd Place,0
25,6.0,Jordan Fisher,Percentage,39.0,0.12745098039215685,2.0,1st Place,0
25,6.0,Lindsey Stirling,Percentage,40.0,0.13071895424836602,1.0,2nd Place,0
25,6.0,Nick Lachey,Percentage,26.0,0.08496732026143791,9.0,Eliminated Week 6,1
25,6.0,Nikki Bella,Percentage,36.0,0.11764705882352941,4.0,Eliminated Week 7,0
25,6.0,Terrell Owens,Percentage,37.0,0.12091503267973856,3.0,Eliminated Week 8,0
25,6.0,Vanessa Lachey,Percentage,36.0,0.11764705882352941,4.0,Eliminated Week 7,0
25,6.0,Victoria Arlen,Percentage,31.0,0.10130718954248366,6.0,Eliminated Week 9,0
25,7.0,Drew Scott,Percentage,28.5,0.1325581395348837,2.0,Eliminated Week 10,0
25,7.0,Frankie Muniz,Percentage,30.0,0.13953488372093023,1.0,3rd Place,0
25,7.0,Jordan Fisher,Percentage,27.0,0.12558139534883722,4.0,1st Place,0
25,7.0,Lindsey Stirling,Percentage,25.5,0.1186046511627907,6.0,2nd Place,0
25,7.0,Nikki Bella,Percentage,24.0,0.11162790697674418,8.0,Eliminated Week 7,1
25,7.0,Terrell Owens,Percentage,24.5,0.11395348837209303,7.0,Eliminated Week 8,0
25,7.0,Vanessa Lachey,Percentage,27.0,0.12558139534883722,4.0,Eliminated Week 7,1
25,7.0,Victoria Arlen,Percentage,28.5,0.1325581395348837,2.0,Eliminated Week 9,0
25,8.0,Drew Scott,Percentage,23.5,0.1501597444089457,6.0,Eliminated Week 10,0
25,8.0,Frankie Muniz,Percentage,26.5,0.16932907348242812,3.0,3rd Place,0
25,8.0,Jordan Fisher,Percentage,30.0,0.19169329073482427,1.0,1st Place,0
25,8.0,Lindsey Stirling,Percentage,27.0,0.17252396166134185,2.0,2nd Place,0
25,8.0,Terrell Owens,Percentage,25.5,0.16293929712460065,4.0,Eliminated Week 8,1
25,8.0,Victoria Arlen,Percentage,24.0,0.15335463258785942,5.0,Eliminated Week 9,0
25,9.0,Drew Scott,Percentage,24.0,0.17777777777777778,5.0,Eliminated Week 10,0
25,9.0,Frankie Muniz,Percentage,25.5,0.18888888888888888,4.0,3rd Place,0
25,9.0,Jordan Fisher,Percentage,29.0,0.21481481481481482,1.0,1st Place,0
25,9.0,Lindsey Stirling,Percentage,28.5,0.2111111111111111,2.0,2nd Place,0
25,9.0,Victoria Arlen,Percentage,28.0,0.2074074074074074,3.0,Eliminated Week 9,1
25,10.0,Drew Scott,Percentage,37.5,0.2397871457464638,4.0,Eliminated Week 10,1
25,10.0,Frankie Muniz,Percentage,38.8887,0.24866694332774683,3.0,3rd Place,0
25,10.0,Jordan Fisher,Percentage,40.0,0.2557729554628947,1.0,1st Place,0
25,10.0,Lindsey Stirling,Percentage,40.0,0.2557729554628947,1.0,2nd Place,0
26,1.0,Adam Rippon,Percentage,24.0,0.11428571428571428,1.0,1st Place,0
26,1.0,Arike Ogunbowale,Percentage,20.0,0.09523809523809523,7.0,Eliminated Week 2,0
26,1.0,Chris Mazdzer,Percentage,21.0,0.1,5.0,Eliminated Week 3,0
26,1.0,Jamie Anderson,Percentage,19.0,0.09047619047619047,8.0,Eliminated Week 1,1
26,1.0,Jennie Finch Daigle,Percentage,21.0,0.1,5.0,Eliminated Week 3,0
26,1.0,Johnny Damon,Percentage,18.0,0.08571428571428572,9.0,Eliminated Week 1,1
26,1.0,Josh Norman,Percentage,24.0,0.11428571428571428,1.0,2nd Place,0
26,1.0,Kareem Abdul-Jabbar,Percentage,17.0,0.08095238095238096,10.0,Eliminated Week 2,0
26,1.0,Mirai Nagasu,Percentage,23.0,0.10952380952380952,3.0,Eliminated Week 3,0
26,1.0,Tonya Harding,Percentage,23.0,0.10952380952380952,3.0,3rd Place,0
